"icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","sensors","geo_altitude","squawk","spi","position_source","extraction_time"
"3d7b2a","DFSWW","Germany","1752387671.0","1752387671","9.1476","56.1981","1066.8","False","50.76","72.3","8.45","","1143.0","","False","0","2025-07-13T06:21:19.486464"
"020105","RAM845X","Morocco","1752387671.0","1752387671","1.6706","46.9972","11277.6","False","239.52","200.89","0.0","","11689.08","7136","False","0","2025-07-13T06:21:19.486464"
"738285","ISR884","Israel","1752387671.0","1752387671","40.2245","41.3044","7543.8","False","217.96","226.43","6.83","","8008.62","","False","0","2025-07-13T06:21:19.486464"
"738284","ISR177","Israel","1752387641.0","1752387641","29.5307","34.4339","10355.58","False","233.06","305.02","0.0","","11117.58","4135","False","0","2025-07-13T06:21:19.486464"
"738289","ISR049","Israel","1752387495.0","1752387495","34.8801","32.0072","","True","9.26","30.94","","","","","False","0","2025-07-13T06:21:19.486464"
"738288","ISR889","Israel","1752387552.0","1752387568","35.0466","37.6272","10668.0","False","254.51","41.07","0.0","","11460.48","2250","False","0","2025-07-13T06:21:19.486464"
"46b434","MAR565","Greece","1752387439.0","1752387457","16.556","48.1202","182.88","True","0.0","115.31","","","","1000","False","0","2025-07-13T06:21:19.486464"
"4bb292","THY7AS","Turkey","1752387671.0","1752387671","23.5474","46.8999","10980.42","False","221.94","323.77","0.0","","11376.66","5325","False","0","2025-07-13T06:21:19.486464"
"4bb290","THY7QH","Turkey","1752387671.0","1752387671","11.7337","40.6012","9745.98","False","199.77","267.64","0.0","","10248.9","","False","0","2025-07-13T06:21:19.486464"
"4bb28f","THY1QN","Turkey","1752387671.0","1752387671","20.5367","45.0676","11574.78","False","219.19","307.95","-0.33","","12047.22","3203","False","0","2025-07-13T06:21:19.486464"
"4bb28b","THY9QC","Turkey","1752387672.0","1752387672","24.5277","45.6368","10043.16","False","240.16","140.65","0.33","","10492.74","7605","False","0","2025-07-13T06:21:19.486464"
"73828a","ISR761","Israel","1752387671.0","1752387671","23.6711","41.6698","10386.06","False","226.79","323.86","0.0","","10949.94","1167","False","0","2025-07-13T06:21:19.486464"
"44cdcf","BEL3CE","Belgium","1752387671.0","1752387671","-2.5556","40.496","10668.0","False","222.74","176.16","0.0","","11231.88","7131","False","0","2025-07-13T06:21:19.486464"
"a4c98f","JBU2288","United States","1752387671.0","1752387671","-10.3188","52.8372","11269.98","False","221.97","75.64","0.0","","11597.64","6331","False","0","2025-07-13T06:21:19.486464"
"4bb272","THY9XH","Turkey","1752387671.0","1752387671","15.467","48.7191","9745.98","False","209.22","309.01","0.0","","10035.54","2663","False","0","2025-07-13T06:21:19.486464"
"4bb26f","THY5HJ","Turkey","1752387672.0","1752387672","12.6384","48.0294","10058.4","False","246.05","122.36","0.0","","10386.06","0110","False","0","2025-07-13T06:21:19.486464"
"4066cf","TOM919P","United Kingdom","1752387671.0","1752387671","-1.566","55.0603","1600.2","False","106.09","107.2","23.73","","1714.5","6225","False","0","2025-07-13T06:21:19.486464"
"4bb26a","THY145","Turkey","1752387671.0","1752387671","30.8764","34.8255","10980.42","False","236.21","358.5","0.0","","11795.76","6020","False","0","2025-07-13T06:21:19.486464"
"7cc690","R5462","Australia","1752387576.0","1752387580","138.5008","-35.2679","243.84","False","36.38","133.85","-1.63","","259.08","","False","0","2025-07-13T06:21:19.486464"
"4bb279","THY4EV","Turkey","1752387670.0","1752387671","18.7704","43.6104","10972.8","False","205.41","274.6","0.0","","11452.86","2330","False","0","2025-07-13T06:21:19.486464"
"4066d1","TOM5YK","United Kingdom","1752387671.0","1752387671","-3.8489","45.6876","10668.0","False","222.85","184.24","0.0","","11094.72","7704","False","0","2025-07-13T06:21:19.486464"
"4bb284","THY5DN","Turkey","1752387672.0","1752387672","24.4074","45.8911","10363.2","False","224.89","325.44","0.0","","10797.54","5361","False","0","2025-07-13T06:21:19.486464"
"4bb283","THY23N","Turkey","1752387671.0","1752387671","24.8225","41.0402","10363.2","False","219.86","278.21","0.0","","10965.18","3227","False","0","2025-07-13T06:21:19.486464"
"020183","AOM730M","Morocco","1752387672.0","1752387672","-1.0077","51.3196","8816.34","False","227.01","151.29","8.13","","9174.48","2711","False","0","2025-07-13T06:21:19.486464"
"a51e24","GTI8268","United States","1752387672.0","1752387672","-121.7491","38.4621","632.46","False","100.57","154.88","-2.6","","617.22","3756","False","0","2025-07-13T06:21:19.486464"
"896401","ABY684","United Arab Emirates","1752387672.0","1752387672","53.5069","25.5893","7040.88","False","246.82","284.73","4.23","","7505.7","1707","False","0","2025-07-13T06:21:19.486464"
"896408","ETD11B","United Arab Emirates","1752387666.0","1752387668","54.1494","24.915","4754.88","False","212.91","308.92","6.18","","5036.82","3403","False","0","2025-07-13T06:21:19.486464"
"44cdc9","BEL6CP","Belgium","1752387671.0","1752387671","3.848","49.7523","5737.86","False","217.3","200.37","-4.55","","5974.08","1000","False","0","2025-07-13T06:21:19.486464"
"44cdc6","BEL6HU","Belgium","1752387671.0","1752387671","23.0567","42.7673","11277.6","False","239.55","137.26","0.0","","11856.72","0115","False","0","2025-07-13T06:21:19.486464"
"44cdc5","BEL2EF","Belgium","1752387671.0","1752387671","-0.8429","47.1014","10675.62","False","225.19","224.35","0.0","","11094.72","7121","False","0","2025-07-13T06:21:19.486464"
"896411","ABY691","United Arab Emirates","1752387493.0","1752387495","55.6595","22.6242","8511.54","False","243.79","164.2","2.6","","9105.9","3411","False","0","2025-07-13T06:21:19.486464"
"020176","MAC377C","Morocco","1752387672.0","1752387672","-0.8224","39.0471","11590.02","False","250.64","44.75","0.0","","12230.1","6474","False","0","2025-07-13T06:21:19.486464"
"020175","MAC341E","Morocco","1752387671.0","1752387671","-1.202","41.9503","11590.02","False","257.07","41.02","0.0","","12161.52","6421","False","0","2025-07-13T06:21:19.486464"
"8a088a","SJV506","Indonesia","1752387672.0","1752387672","112.2065","-6.03","9753.6","False","229.39","58.95","5.85","","10431.78","","False","0","2025-07-13T06:21:19.486464"
"44cdd1","BEL1WH","Belgium","1752387672.0","1752387672","4.5075","50.8548","754.38","False","86.84","143.67","4.88","","807.72","0104","False","0","2025-07-13T06:21:19.486464"
"a082ac","AAL559","United States","1752387671.0","1752387671","-114.6302","32.8758","9753.6","False","220.42","272.68","0.0","","10393.68","2642","False","0","2025-07-13T06:21:19.486464"
"a585af","N455LF","United States","1752387672.0","1752387672","-122.1815","47.5878","388.62","False","63.36","280.76","-0.33","","419.1","1200","False","0","2025-07-13T06:21:19.486464"
"020140","MAC123","Morocco","1752387671.0","1752387671","-1.1773","44.7137","11582.4","False","244.95","28.61","0.0","","12085.32","1000","False","0","2025-07-13T06:21:19.486464"
"781bb4","CCA1117","China","1752387594.0","1752387599","113.3555","40.1045","8412.48","False","221.56","275.06","0.0","","8923.02","","False","0","2025-07-13T06:21:19.486464"
"02012b","MAC457","Morocco","1752387671.0","1752387671","-2.8649","36.4401","11574.78","False","254.47","35.04","0.0","","12268.2","6440","False","0","2025-07-13T06:21:19.486464"
"781bab","DKH1519","China","1752387662.0","1752387669","134.2191","34.0937","3733.8","False","140.06","79.85","-0.33","","3916.68","","False","0","2025-07-13T06:21:19.486464"
"4079a9","TOM50H","United Kingdom","1752387672.0","1752387672","5.5499","49.9607","11277.6","False","244.83","117.53","-0.33","","11597.64","4713","False","0","2025-07-13T06:21:19.486464"
"020124","MAC231","Morocco","1752387671.0","1752387672","1.7616","41.0243","11582.4","False","245.01","42.7","0.0","","12169.14","5575","False","0","2025-07-13T06:21:19.486464"
"7c764d","JST797","Australia","1752387671.0","1752387671","153.0753","-26.5842","","True","16.46","143.44","","","","4232","False","0","2025-07-13T06:21:19.486464"
"506cae","VIO1B","Slovenia","1752387669.0","1752387671","15.3291","43.4587","12496.8","False","240.26","112.01","0.0","","12992.1","0474","False","0","2025-07-13T06:21:19.486464"
"a25b4d","ATN3302","United States","1752387379.0","1752387379","-77.3292","37.5238","99.06","False","79.78","147.64","-4.88","","121.92","6665","False","0","2025-07-13T06:21:19.486464"
"84c43e","SFJ62","Japan","1752387671.0","1752387671","130.9937","33.3266","5463.54","False","171.54","100.37","12.03","","5730.24","","False","0","2025-07-13T06:21:19.486464"
"02013e","RAM217","Morocco","1752387671.0","1752387671","-5.0918","35.7564","11887.2","False","227.2","216.07","-0.65","","12588.24","0667","False","0","2025-07-13T06:21:19.486464"
"02013a","RAM777Z","Morocco","1752387671.0","1752387671","2.603","48.6993","1584.96","False","140.64","164.95","8.45","","1661.16","","False","0","2025-07-13T06:21:19.486464"
"a25b3f","ASA293","United States","1752387671.0","1752387671","-118.5937","37.9928","10972.8","False","222.17","259.05","0.0","","11643.36","","False","0","2025-07-13T06:21:19.486464"
"020145","MAC127J","Morocco","1752387671.0","1752387671","-5.9578","36.3411","6278.88","False","206.91","8.29","12.68","","6675.12","6472","False","0","2025-07-13T06:21:19.486464"
"345385","ANE50VZ","Spain","1752387558.0","1752387559","2.1795","37.0265","5219.7","False","199.28","111.66","-10.73","","5554.98","1440","False","0","2025-07-13T06:21:19.486464"
"345388","ANE82BX","Spain","1752387671.0","1752387671","-3.6142","41.6629","6705.6","False","215.55","0.14","0.33","","7063.74","3435","False","0","2025-07-13T06:21:19.486464"
"780a62","CPA360","China","1752387672.0","1752387672","113.8344","22.1759","1600.2","False","140.84","130.56","14.63","","1623.06","5714","False","0","2025-07-13T06:21:19.486464"
"e48ffb","TAM3445","Brazil","1752387631.0","1752387631","-35.8018","-7.7168","9067.8","False","254.46","203.09","4.23","","9418.32","","False","0","2025-07-13T06:21:19.486464"
"31e070","IE589","Italy","1752387445.0","1752387445","9.0396","45.0432","754.38","False","39.64","87.77","0.98","","830.58","","False","0","2025-07-13T06:21:19.486464"
"7cc4e9","R2087","Australia","1752387671.0","1752387671","153.1016","-26.4625","388.62","False","53.37","197.39","0.33","","464.82","","False","0","2025-07-13T06:21:19.486464"
"8005eb","AIC147","India","1752387668.0","1752387668","22.454","44.3381","13106.4","False","228.58","289.05","-0.33","","13693.14","7216","False","0","2025-07-13T06:21:19.486464"
"7cc4e7","R7456","Australia","1752387671.0","1752387671","153.4127","-27.6149","868.68","False","58.7","182.51","-0.65","","922.02","6410","False","0","2025-07-13T06:21:19.486464"
"896376","FDB430","United Arab Emirates","1752387671.0","1752387672","55.2178","25.377","1325.88","False","104.74","214.39","-7.8","","1303.02","4714","False","0","2025-07-13T06:21:19.486464"
"a955bb","N700NA","United States","1752387671.0","1752387672","-85.0795","34.4366","3688.08","False","155.07","137.15","-8.45","","3878.58","6076","False","0","2025-07-13T06:21:19.486464"
"781d8d","CKK228","China","1752387636.0","1752387636","-174.0755","59.0822","10058.4","False","243.26","246.31","0.0","","10149.84","","False","0","2025-07-13T06:21:19.486464"
"780a71","HKE823","China","1752387671.0","1752387671","131.4722","33.0157","11277.6","False","224.77","185.38","6.5","","12039.6","","False","0","2025-07-13T06:21:19.486464"
"895056","RBA452","Brunei Darussalam","1752387668.0","1752387670","120.7595","20.9789","10363.2","False","246.7","189.48","0.0","","11117.58","","False","0","2025-07-13T06:21:19.486464"
"ac5b43","SWA5315","United States","1752387672.0","1752387672","-117.9442","33.6444","5326.38","False","191.37","90.15","10.08","","5676.9","","False","0","2025-07-13T06:21:19.486464"
"346691","VLG2974","Spain","1752387671.0","1752387671","-0.1135","44.9014","9753.6","False","214.95","336.44","0.0","","10187.94","1000","False","0","2025-07-13T06:21:19.486464"
"acbe63","TAI580","United States","1752387672.0","1752387672","-83.9521","28.0885","11277.6","False","238.81","26.62","0.0","","11986.26","","False","0","2025-07-13T06:21:19.486464"
"780a6d","CRK615","China","1752387672.0","1752387672","135.2393","34.4508","","True","0.19","233.44","","","","","False","0","2025-07-13T06:21:19.486464"
"4c80a6","CYP322","Cyprus","1752387663.0","1752387671","16.3143","39.2058","10363.2","False","211.69","287.25","-0.33","","10957.56","1342","False","0","2025-07-13T06:21:19.486464"
"a2ab73","AAY3105","United States","1752387672.0","1752387672","-93.3418","35.5973","7780.02","False","224.16","129.13","5.2","","8229.6","","False","0","2025-07-13T06:21:19.486464"
"780a7b","HKC9489","China","1752387671.0","1752387671","36.8929","41.2432","11582.4","False","224.36","275.66","0.0","","12260.58","","False","0","2025-07-13T06:21:19.486464"
"345359","VLG2QW","Spain","1752387671.0","1752387671","-4.2713","36.5991","1394.46","False","107.36","226.75","-7.48","","1524.0","3207","False","0","2025-07-13T06:21:19.486464"
"89634a","ABY337","United Arab Emirates","1752387671.0","1752387671","44.4821","28.7197","10363.2","False","251.64","285.66","0.0","","11148.06","","False","0","2025-07-13T06:21:19.486464"
"a332e6","N305LG","United States","1752387672.0","1752387672","-107.6228","36.1902","6370.32","False","117.1","143.94","4.88","","6774.18","","False","0","2025-07-13T06:21:19.486464"
"896364","ABY858","United Arab Emirates","1752387671.0","1752387671","47.0799","30.6535","9814.56","False","236.87","320.64","4.23","","10515.6","","False","0","2025-07-13T06:21:19.486464"
"780a98","CPA520","China","1752387671.0","1752387671","138.9795","33.7813","10355.58","False","231.95","58.88","0.98","","11033.76","3553","False","0","2025-07-13T06:21:19.486464"
"739600","HFA701","Israel","1752387670.0","1752387670","31.6112","34.0745","5478.78","False","130.21","291.8","0.0","","5829.3","5641","False","0","2025-07-13T06:21:19.486464"
"884342","BKP281","Thailand","1752387671.0","1752387671","100.6412","12.0427","3962.4","False","107.01","223.05","1.95","","4160.52","","False","0","2025-07-13T06:21:19.486464"
"405455","BAW608","United Kingdom","1752387671.0","1752387671","-0.3181","51.197","2712.72","False","178.49","160.47","11.38","","2834.64","7573","False","0","2025-07-13T06:21:19.486464"
"405457","BAW16HV","United Kingdom","1752387672.0","1752387672","13.1409","50.017","10972.8","False","214.26","288.91","-0.33","","11239.5","4220","False","0","2025-07-13T06:21:19.486464"
"89631a","UAE161","United Arab Emirates","1752387669.0","1752387669","37.8996","40.4032","10363.2","False","237.97","291.3","0.0","","11087.1","","False","0","2025-07-13T06:21:19.486464"
"780a8f","CRK254","China","1752387671.0","1752387671","120.6646","24.6037","5097.78","False","199.82","41.03","-5.2","","5433.06","","False","0","2025-07-13T06:21:19.486464"
"44ce75","BEL6NQ","Belgium","1752387635.0","1752387635","4.4857","50.9029","","True","0.0","334.69","","","","5663","False","0","2025-07-13T06:21:19.486464"
"4bb0ef","THY4YT","Turkey","1752387364.0","1752387367","-65.5189","42.2267","11277.6","False","235.87","68.64","0.0","","11826.24","3357","False","0","2025-07-13T06:21:19.486464"
"896334","FDB719","United Arab Emirates","1752387671.0","1752387671","49.268","27.0845","10972.8","False","240.89","299.14","0.0","","11765.28","","False","0","2025-07-13T06:21:19.486464"
"4bb0ea","THY3WK","Turkey","1752387672.0","1752387672","14.2693","49.2277","12192.0","False","243.82","305.47","0.0","","12527.28","1000","False","0","2025-07-13T06:21:19.486464"
"4bb0eb","THY162","Turkey","1752387670.0","1752387671","92.3858","22.155","10668.0","False","252.87","140.45","0.0","","11361.42","5124","False","0","2025-07-13T06:21:19.486464"
"89631c","UAE88N","United Arab Emirates","1752387633.0","1752387639","55.4955","23.8878","7650.48","False","248.47","195.24","5.85","","8153.4","0546","False","0","2025-07-13T06:21:19.486464"
"a63e46","GJS4511","United States","1752387671.0","1752387671","-77.5566","34.7534","1295.4","False","138.51","196.62","-6.5","","1356.36","1743","False","0","2025-07-13T06:21:19.486464"
"406773","GCHFT","United Kingdom","1752387671.0","1752387671","-2.0539","52.7915","914.4","False","23.75","72.35","-0.33","","990.6","7000","False","0","2025-07-13T06:21:19.486464"
"02019d","MAC486","Morocco","1752387672.0","1752387672","9.149","39.3753","10980.42","False","205.44","290.52","0.33","","11536.68","","False","0","2025-07-13T06:21:19.486464"
"02019c","MAC363","Morocco","1752387671.0","1752387671","-3.5598","41.2351","11574.78","False","248.48","22.26","0.0","","12131.04","6472","False","0","2025-07-13T06:21:19.486464"
"34530e","ANE54ER","Spain","1752387671.0","1752387671","0.1787","43.0018","6362.7","False","208.35","53.13","-10.73","","6652.26","1000","False","0","2025-07-13T06:21:19.486464"
"34530d","ANE8271","Spain","1752387671.0","1752387671","-6.3025","40.5849","9265.92","False","238.62","101.82","7.15","","9745.98","4412","False","0","2025-07-13T06:21:19.486464"
"a74b1b","SCX3039","United States","1752387671.0","1752387672","-96.1795","33.1472","7696.2","False","248.99","52.89","5.53","","8153.4","","False","0","2025-07-13T06:21:19.486464"
"346649","VOE3AA","Spain","1752387672.0","1752387672","11.4014","40.3251","11277.6","False","224.46","170.24","-0.33","","11833.86","7067","False","0","2025-07-13T06:21:19.486464"
"4bb0e7","THY7WA","Turkey","1752387672.0","1752387672","8.9153","45.4744","2019.3","False","119.77","169.61","-5.53","","2141.22","2352","False","0","2025-07-13T06:21:19.486464"
"406753","EZY14EW","United Kingdom","1752387671.0","1752387671","2.5433","45.6197","11277.6","False","235.13","176.11","0.33","","11727.18","1141","False","0","2025-07-13T06:21:19.486464"
"89630a","UAE945","United Arab Emirates","1752387670.0","1752387670","47.971","29.9804","3154.68","False","140.22","312.17","0.0","","3322.32","","False","0","2025-07-13T06:21:19.486464"
"406755","EZY89KQ","United Kingdom","1752387672.0","1752387672","0.3378","49.1913","10668.0","False","228.04","164.43","0.0","","11049.0","7507","False","0","2025-07-13T06:21:19.486464"
"4bb0e2","THY49A","Turkey","1752387671.0","1752387671","50.1579","27.9617","10668.0","False","260.68","146.18","0.0","","11430.0","","False","0","2025-07-13T06:21:19.486464"
"a6f5b5","ASA1321","United States","1752387671.0","1752387671","-122.3066","40.6094","11582.4","False","237.37","4.47","0.0","","12252.96","3232","False","0","2025-07-13T06:21:19.486464"
"89630d","","United Arab Emirates","1752387579.0","1752387579","77.8493","15.4877","10972.8","False","266.65","296.22","0.0","","11643.36","","False","0","2025-07-13T06:21:19.486464"
"89630b","UAE394","United Arab Emirates","1752387632.0","1752387671","104.7567","20.8475","5219.7","False","211.72","70.11","-9.43","","5478.78","","False","0","2025-07-13T06:21:19.486464"
"7c61f9","","Australia","1752387604.0","1752387615","153.0841","-26.2478","533.4","False","85.78","188.28","-1.63","","624.84","","False","0","2025-07-13T06:21:19.486464"
"50007b","TSM605","San Marino","1752387672.0","1752387672","32.6892","34.8711","10363.2","False","241.28","294.43","0.33","","11140.44","5643","False","0","2025-07-13T06:21:19.486464"
"a26df5","HPK56","United States","1752387672.0","1752387672","-73.4709","40.7685","281.94","False","50.97","132.55","-2.28","","304.8","4227","False","0","2025-07-13T06:21:19.486464"
"45b8c1","NFA044P","Denmark","1752387671.0","1752387671","8.1863","56.2824","9410.7","False","228.09","225.46","4.88","","9608.82","6217","False","0","2025-07-13T06:21:19.486464"
"34660e","VOE1541","Spain","1752387671.0","1752387671","11.9258","39.2612","9563.1","False","220.5","133.68","-9.75","","10119.36","","False","0","2025-07-13T06:21:19.486464"
"34660b","IBE06HA","Spain","1752387671.0","1752387671","-1.4819","40.6839","8046.72","False","220.76","251.95","-8.78","","8503.92","1000","False","0","2025-07-13T06:21:19.486464"
"a13ace","N179C","United States","1752387671.0","1752387672","-88.8391","33.6558","13716.0","False","234.1","121.98","0.33","","14348.46","0577","False","0","2025-07-13T06:21:19.486464"
"346614","VOE72KB","Spain","1752387671.0","1752387671","11.8101","39.8945","10995.66","False","231.95","356.44","0.0","","11551.92","","False","0","2025-07-13T06:21:19.486464"
"346612","VOE5VT","Spain","1752387672.0","1752387672","-5.1445","41.0135","10058.4","False","203.79","226.64","0.0","","10561.32","6762","False","0","2025-07-13T06:21:19.486464"
"a01afd","","United States","1752387656.0","1752387656","27.8783","37.1598","533.4","False","38.56","108.68","1.3","","","","False","0","2025-07-13T06:21:19.486464"
"4ab821","NOZ42U","Sweden","1752387671.0","1752387672","11.2522","60.6538","4114.8","False","176.57","4.85","12.35","","4320.54","","False","0","2025-07-13T06:21:19.486464"
"a75da8","DAL9965","United States","1752387671.0","1752387671","-100.3175","33.9346","12496.8","False","263.21","83.15","0.0","","13152.12","7357","False","0","2025-07-13T06:21:19.486464"
"346605","IBE26RZ","Spain","1752387672.0","1752387672","-100.045","42.952","10668.0","False","244.0","65.33","0.0","","11178.54","7234","False","0","2025-07-13T06:21:19.486464"
"ad2095","JBU1387","United States","1752387671.0","1752387671","-109.8906","37.6329","10965.18","False","237.72","244.77","0.0","","11574.78","3441","False","0","2025-07-13T06:21:19.486464"
"a21432","FFT3161","United States","1752387671.0","1752387671","-92.2078","42.3069","9144.0","False","222.63","264.83","0.0","","9578.34","1721","False","0","2025-07-13T06:21:19.486464"
"780a16","CPA253","China","1752387379.0","1752387379","113.9322","22.3086","","True","0.77","160.31","","","","","False","0","2025-07-13T06:21:19.486464"
"780a0e","CPA754","China","1752387483.0","1752387484","103.7794","15.2953","12496.8","False","225.94","36.95","0.33","","13312.14","","False","0","2025-07-13T06:21:19.486464"
"89639e","UAE67V","United Arab Emirates","1752387671.0","1752387672","48.6246","29.0233","10972.8","False","255.26","325.93","0.33","","11757.66","","False","0","2025-07-13T06:21:19.486464"
"4bb209","THY87X","Turkey","1752387671.0","1752387671","14.2763","46.7277","10972.8","False","209.47","298.45","0.0","","11361.42","5664","False","0","2025-07-13T06:21:19.486464"
"4bb207","THY1KC","Turkey","1752387671.0","1752387671","17.3272","49.0783","10988.04","False","216.81","315.19","0.0","","11292.84","1000","False","0","2025-07-13T06:21:19.486464"
"89639b","UAE2552","United Arab Emirates","1752387671.0","1752387671","55.085","24.9455","441.96","False","68.35","162.93","-0.98","","335.28","6055","False","0","2025-07-13T06:21:19.486464"
"4bb205","THY6EU","Turkey","1752387671.0","1752387671","16.1167","45.8777","6172.2","False","173.42","288.33","-2.6","","6438.9","5334","False","0","2025-07-13T06:21:19.486464"
"4bb202","THY6QT","Turkey","1752387672.0","1752387672","19.0038","51.4718","10363.2","False","228.65","327.78","0.0","","10584.18","4264","False","0","2025-07-13T06:21:19.486464"
"4bb203","THY7CS","Turkey","1752387489.0","1752387670","38.3515","41.1262","8382.0","False","206.66","275.28","5.53","","8900.16","","False","0","2025-07-13T06:21:19.486464"
"4bb210","THY4YS","Turkey","1752387671.0","1752387672","13.6484","42.942","10363.2","False","198.33","236.1","0.0","","10850.88","7363","False","0","2025-07-13T06:21:19.486464"
"780a1e","HKC332","China","1752387652.0","1752387657","109.4182","19.5841","11917.68","False","230.58","51.34","0.0","","12771.12","","False","0","2025-07-13T06:21:19.486464"
"780a35","CPA884","China","1752387671.0","1752387671","122.3307","25.3927","9448.8","False","267.96","49.83","0.0","","10119.36","","False","0","2025-07-13T06:21:19.486464"
"a822d6","QXE2365","United States","1752387657.0","1752387670","-117.4681","44.3479","8061.96","False","219.96","130.73","-11.7","","8526.78","1507","False","0","2025-07-13T06:21:19.486464"
"4bb20e","THY5AU","Turkey","1752387671.0","1752387671","9.612","40.5099","10050.78","False","203.24","259.94","0.0","","10530.84","","False","0","2025-07-13T06:21:19.486464"
"4bb20c","THY7TC","Turkey","1752387671.0","1752387671","23.8541","46.4966","10363.2","False","223.17","327.04","0.65","","10767.06","5332","False","0","2025-07-13T06:21:19.486464"
"89637d","ETD7ME","United Arab Emirates","1752387671.0","1752387671","49.4244","28.05","9761.22","False","253.96","321.25","0.33","","10477.5","","False","0","2025-07-13T06:21:19.486464"
"89637c","ETD593","United Arab Emirates","1752387421.0","1752387422","43.869","29.3974","10988.04","False","244.32","304.79","-0.33","","11833.86","","False","0","2025-07-13T06:21:19.486464"
"506e51","S5DIR","Slovenia","1752387672.0","1752387672","26.9649","45.9907","2545.08","False","55.41","195.07","0.0","","2682.24","","False","0","2025-07-13T06:21:19.486464"
"895059","RBA872","Brunei Darussalam","1752387672.0","1752387672","114.2439","4.868","3726.18","False","193.96","89.39","-12.68","","3970.02","","False","0","2025-07-13T06:21:19.486464"
"895062","RBA696","Brunei Darussalam","1752387671.0","1752387671","123.1691","15.782","11582.4","False","236.44","217.22","0.0","","12405.36","","False","0","2025-07-13T06:21:19.486464"
"780a3e","CPA096","China","1752387667.0","1752387670","-140.951","58.9439","10058.4","False","243.42","123.19","0.0","","10157.46","4150","False","0","2025-07-13T06:21:19.486464"
"780a3f","CPA2083","China","1752387671.0","1752387671","-144.1607","59.8263","10972.8","False","252.16","296.93","0.0","","11117.58","3573","False","0","2025-07-13T06:21:19.486464"
"89505e","RBA422","Brunei Darussalam","1752387671.0","1752387671","114.9251","4.9388","45.72","False","56.55","31.23","0.0","","60.96","","False","0","2025-07-13T06:21:19.486464"
"a3475e","FFT2496","United States","1752387671.0","1752387671","-84.3726","33.6319","472.44","False","62.76","270.47","-2.93","","510.54","6200","False","0","2025-07-13T06:21:19.486464"
"780a54","CRK605","China","1752387671.0","1752387671","135.5066","34.2966","10980.42","False","233.56","242.31","0.0","","11689.08","3663","False","0","2025-07-13T06:21:19.486464"
"780a4a","CPA400","China","1752387671.0","1752387671","120.1431","24.0034","7620.0","False","232.04","32.6","0.0","","8161.02","","False","0","2025-07-13T06:21:19.486464"
"781d7a","CDC8648","China","1752387672.0","1752387672","117.1438","40.4211","7802.88","False","257.43","199.74","-0.33","","8221.98","","False","0","2025-07-13T06:21:19.486464"
"8830eb","TLM755","Thailand","1752387672.0","1752387672","100.329","13.4305","6073.14","False","180.2","357.71","-8.78","","6423.66","","False","0","2025-07-13T06:21:19.486464"
"8830ec","TLM101","Thailand","1752387671.0","1752387671","100.4165","14.0095","2628.9","False","141.08","31.43","-7.8","","2720.34","","False","0","2025-07-13T06:21:19.486464"
"a44169","UAL8151","United States","1752387671.0","1752387671","-114.7096","47.3914","10972.8","False","225.14","276.3","-0.33","","11559.54","","False","0","2025-07-13T06:21:19.486464"
"8830f3","TLM964","Thailand","1752387562.0","1752387563","102.1379","16.734","10668.0","False","222.95","27.33","0.33","","11407.14","","False","0","2025-07-13T06:21:19.486464"
"8830f4","TLM736","Thailand","1752387670.0","1752387670","99.7612","11.9503","9753.6","False","236.13","180.0","0.0","","10416.54","","False","0","2025-07-13T06:21:19.486464"
"a6e436","N543MT","United States","1752387669.0","1752387670","-102.5174","33.202","1630.68","False","67.65","50.86","-0.33","","1691.64","","False","0","2025-07-13T06:21:19.486464"
"a6f78a","VOC4061","United States","1752387671.0","1752387671","-116.2811","32.7199","10744.2","False","244.12","117.21","5.85","","11452.86","6142","False","0","2025-07-13T06:21:19.486464"
"750067","MWG3016","Malaysia","1752387357.0","1752387359","116.6799","5.5107","4572.0","False","69.45","202.5","","","","","False","0","2025-07-13T06:21:19.486464"
"489228","ENT4071","Poland","1752387671.0","1752387671","23.9194","45.7719","11277.6","False","240.42","153.16","0.0","","11727.18","5554","False","0","2025-07-13T06:21:19.486464"
"489227","ENT98MA","Poland","1752387672.0","1752387672","-6.9816","39.4433","11277.6","False","199.71","220.09","0.0","","11818.62","6731","False","0","2025-07-13T06:21:19.486464"
"489226","ENT75XY","Poland","1752387582.0","1752387582","23.1838","43.9899","11582.4","False","248.4","348.41","-0.33","","12131.04","6471","False","0","2025-07-13T06:21:19.486464"
"4bb103","THY4MS","Turkey","1752387671.0","1752387672","17.3653","50.4369","11887.2","False","257.03","149.84","0.0","","12176.76","7671","False","0","2025-07-13T06:21:19.486464"
"8963eb","UAE1GP","United Arab Emirates","1752387671.0","1752387671","47.5047","30.2916","11582.4","False","253.82","295.32","0.0","","12412.98","","False","0","2025-07-13T06:21:19.486464"
"489224","ENT7119","Poland","1752387671.0","1752387671","28.0555","40.1127","11277.6","False","236.16","150.36","0.0","","11986.26","1731","False","0","2025-07-13T06:21:19.486464"
"489223","ENT76UG","Poland","1752387672.0","1752387672","14.8292","50.4212","7315.2","False","233.56","20.23","0.0","","7505.7","0411","False","0","2025-07-13T06:21:19.486464"
